V_BZNO|BASDT1|PERS1|BASDT2|PERS2|BASDT3|PERS3|BASDT4|PERS4|BASDT5|PERS5|BASDT6|PERS6|BASDT7|PERS7|BASDT8|PERS8|BASDT9|PERS9|BASDT10|PERS10|BASDT11|PERS11|
가상_사업자번호|기준일자1|종업원수1|기준일자2|종업원수2|기준일자3|종업원수3|기준일자4|종업원수4|기준일자5|종업원수5|기준일자6|종업원수6|기준일자7|종업원수7|기준일자8|종업원수8|기준일자9|종업원수9|기준일자10|종업원수10|기준일자11|종업원수11|
1000025843|20210412|11|20211231|10|20220412|9|20221231|10|20230403|9|||||||||||||
1000025840|20211231|24|20220509|24|||||||||||||||||||
1000025849|20211231|12|||||||||||||||||||||
1000025848|20210531|161|20211231|164|20221031|186|20221231|208|20230825|204|20240630|218|||||||||||
1000025852|20210630|41|20211231|46|20220331|79|20231231|96|20240328|96|20241231|90|20250411|93|20251231|90|20260331|92|||||
1000025866|20241231|10|20251118|11|||||||||||||||||||
1000025879|20210615|3|20230615|5|20231231|5|20241231|4|20250813|4|||||||||||||
1000025881|20221231|43|20230630|31|20231231|47|20240315|47|20241231|52|20250319|56|20251231|56|20260313|56|||||||
1000025890|20211213|13|20211231|13|20221231|13|20230425|10|20231231|10|20240327|12|20241231|13|20250429|15|20251231|15|20260511|20|||
1000025893|20210506|6|20211231|5|20221231|6|20230512|6|20231231|6|20240508|6|20241231|6|20250507|6|20251231|6|20260506|6|||
1000025892|20210531|11|20211231|11|20220609|8|20230614|8|20231231|8|20240710|7|20241231|7|20250204|6|20250701|8|||||
1000025910|20211231|64|20220324|76|20221231|65|20230323|84|20231231|63|20240327|84|20241231|58|20250403|58|20251231|56|20260327|56|||
1000025902|20210331|34|||||||||||||||||||||
1000025964|20210616|5|20211231|6|20220630|5|20221231|7|20230607|7|20231231|8|20240621|8|20241231|8|20250610|8|||||
1000025954|20221231|13|20230421|14|||||||||||||||||||
1000025961|20210228|16|20221231|20|20230331|17|20231231|37|20240331|38|||||||||||||
1000025984|20251231|18|20260507|18|||||||||||||||||||
1000025995|20221231|13|20230509|15|20231231|18|20240610|19|20241231|20|20250610|20|20251231|25|20260331|22|||||||
1000025981|20211231|13|20220916|14|||||||||||||||||||
1000026006|20241231|295|20250414|300|20251231|296|20260417|294|||||||||||||||
1000026015|20231231|8|20240430|7|20241231|10|20250516|10|||||||||||||||
1000026023|20210615|14|20211231|18|20220428|18|20221231|17|20230426|18|20231231|17|20240321|20|20241231|17|20250616|27|||||
1000026031|20241231|56|20250930|118|||||||||||||||||||
1000026049|20211231|4|20220303|4|||||||||||||||||||
1000026045|20211130|20|||||||||||||||||||||
1000026054|20221231|29|20230904|29|||||||||||||||||||
1000026057|20241231|37|20250610|37|||||||||||||||||||
1000026070|20210215|8|20211231|10|20220621|11|20221231|11|20230621|12|||||||||||||
1000026079|20210406|1613|20211231|1682|20220401|1675|||||||||||||||||
1000026090|20210201|26|20231231|17|20240321|14|||||||||||||||||
1000026080|20231231|14|20240315|15|20240709|49|20241231|52|20250331|48|||||||||||||
1000026084|20210729|79|20211231|79|20221110|88|||||||||||||||||
1000026103|20231231|18|20240717|18|||||||||||||||||||
1000026104|20211231|49|20220622|50|||||||||||||||||||
1000026100|20221231|9|20230322|9|||||||||||||||||||
1000026120|20231231|12|20240403|12|20241231|13|20250331|13|20251231|8|20260408|8|||||||||||
1000026128|20241231|8|20260209|14|||||||||||||||||||
1000026130|20211231|18|20220630|21|||||||||||||||||||
1000026135|20211231|20|20230111|20|20231231|30|20240601|31|||||||||||||||
1000026154|20221231|33|20240220|17|||||||||||||||||||
1000026155|20211231|3|20220415|5|||||||||||||||||||
1000026161|20211231|15|20220620|14|20230403|10|20231231|10|20240403|10|20241231|10|20250502|10|||||||||
1000029101|20210423|21|20211231|23|20220425|21|20221231|22|20230425|20|20231231|22|20240423|22|20241231|22|20250421|22|20251231|22|20260410|24|
1000026173|20210524|52|20220307|69|20230525|89|20231231|101|20240617|88|||||||||||||
1000026192|20210527|7|20221231|6|20230524|6|20231231|7|20240530|4|20241231|6|20250604|6|20260504|4|||||||
1000026207|20241231|34|20250401|33|||||||||||||||||||
1000026220|20211231|14|20220430|15|||||||||||||||||||
1000026218|20211231|1204|20220406|1176|20221231|1176|20230331|1113|20231231|2404|20241231|1181|20250424|1181|20251231|1177|20260410|1177|||||
1000026215|20210405|30|20211231|34|20220419|34|20221231|36|20230410|37|||||||||||||
1000026234|20210517|14|||||||||||||||||||||
1000026247|20210406|99|20211031|107|20211231|132|20220411|125|20230410|129|20231231|161|20240402|147|20241231|142|20250318|144|20251231|152|20260331|152|
1000026255|20211231|9|20220615|20|20241231|16|20250430|15|||||||||||||||
1000026266|20221231|27|20240221|27|||||||||||||||||||
1000026278|20210803|29|||||||||||||||||||||
1000026276|20210331|46|20211231|46|20221231|46|20230608|49|20231231|42|20240610|49|||||||||||
1000026284|20211231|11|20220405|11|||||||||||||||||||
1000026290|20211231|11|20230126|10|||||||||||||||||||
1000026288|20251231|20|20260406|20|||||||||||||||||||
1000026328|20211231|6|20221231|6|20230321|5|20231231|7|20240321|8|20240617|8|20241231|7|20250616|7|||||||
1000026332|20231231|7|20240704|7|20241231|7|20250624|7|20251231|5|20260327|7|||||||||||
1000026341|20210316|13|20211231|15|20220316|18|20221231|20|20230317|21|20231231|25|20240314|28|20241231|32|20250317|31|20251231|32|20260320|36|
1000026351|20211013|14|||||||||||||||||||||
1000026355|20210416|39|20211231|28|20220422|58|20230418|48|20241231|9|20250403|9|20251231|9|20260325|9|||||||
1000026371|20231231|21|20240423|22|20241231|22|20250919|22|||||||||||||||
1000026896|20211028|29|20211231|29|20220331|25|||||||||||||||||
1000026384|20210903|11|||||||||||||||||||||
1000026392|20231231|30|20241231|29|20260128|36|||||||||||||||||
1000026397|20211231|12|20221231|9|20231231|9|20240404|9|20241231|6|20250401|8|20251231|8|20260401|8|||||||
1000026415|20211231|12|20221231|11|20230103|11|20231231|11|20240131|11|20241231|16|20250113|16|20260105|12|||||||
1000026432|20210630|779|||||||||||||||||||||
1000026441|20241231|6|20250523|6|||||||||||||||||||
1000026611|20231231|117|20240630|118|20241231|123|20250331|124|||||||||||||||
1000026451|20231231|18|20240419|11|||||||||||||||||||
1000026458|20210322|19|20241231|24|20250413|23|20251231|22|20260330|24|||||||||||||
1000026475|20220224|23|||||||||||||||||||||
1000026473|20221231|16|20240403|16|||||||||||||||||||
1000026477|20241231|13|20250403|13|||||||||||||||||||
1000026472|20211231|11|20220223|9|||||||||||||||||||
1000026479|20210607|4|||||||||||||||||||||
1000026486|20221231|26|20230925|28|||||||||||||||||||
1000026484|20231231|20|20240417|20|||||||||||||||||||
1000026496|20210419|14|20211231|16|20220525|13|20221231|14|20230517|15|||||||||||||
1000026497|20210816|25|||||||||||||||||||||
1000026506|20210331|71|20211231|66|20220331|66|20221231|73|20230331|71|20240328|79|20241231|73|20250331|94|20251231|106|20260331|104|||
1000026512|20210630|7|20211217|6|||||||||||||||||||
1000026510|20211130|36|20211231|28|20221215|41|20231231|44|20240905|47|||||||||||||
1000026527|20211231|18|20221031|19|20230524|20|20231231|23|20240521|23|20241231|23|20250530|25|||||||||
1000026526|20220312|12|||||||||||||||||||||
1000026552|20221231|14|20231024|14|||||||||||||||||||
1000026601|20241231|9|20250404|9|||||||||||||||||||
1000026596|20210330|7|20211231|14|||||||||||||||||||
1000025766|20220316|8|||||||||||||||||||||
1000026625|20210608|9|20211231|12|20220603|16|20221231|12|20230508|14|||||||||||||
1000026614|20231231|2|20240411|2|||||||||||||||||||
1000026618|20210720|1027|||||||||||||||||||||
1000032125|20211231|10|20221031|6|20231231|7|20241231|0|20250131|13|20251021|15|20260112|19|||||||||
1000026644|20211231|20|20230131|29|||||||||||||||||||
1000026642|20211231|10|||||||||||||||||||||
1000029898|20210208|7|20210604|8|20211231|9|20220620|9|20221231|10|20230613|13|20231231|10|20240611|14|20241231|13|20250616|15|||
1000026651|20210407|28|||||||||||||||||||||
1000026647|20211231|19|20220502|20|20221231|31|20231231|32|20240424|34|20241231|36|20250319|40|20250619|44|20251126|43|20251231|43|20260408|50|
1000026656|20221231|8|20230525|8|20231231|8|20240509|9|20241231|8|20250417|8|20251231|8|20260413|10|||||||
1000026671|20251231|15|20260428|26|||||||||||||||||||
1000026665|20231231|8|20240614|8|||||||||||||||||||
1000026680|20231231|12|20241230|8|||||||||||||||||||
1000026681|20251231|18|20260420|18|||||||||||||||||||
1000026690|20210531|30|20231231|32|20241231|49|20250218|49|20250831|55|20251231|56|20260504|59|||||||||
1000026699|20241231|3|20250410|4|||||||||||||||||||
1000026706|20221231|6|20231214|6|||||||||||||||||||
1000026722|20211231|6|20220516|12|20231231|29|20240913|36|||||||||||||||
1000026745|20210401|24|20211231|28|20220408|27|||||||||||||||||
1000026751|20210228|72|20210331|76|20211231|80|20220331|111|20221231|82|20231231|148|20240331|180|20241231|144|20250331|123|20251231|106|20260401|97|
1000026746|20231231|79|20241121|80|||||||||||||||||||
1000026758|20221231|141|20230731|129|||||||||||||||||||
1000026774|20210731|15|20211231|15|20220531|18|||||||||||||||||
1000028949|20221231|1|20230825|2|20241231|2|20251203|2|||||||||||||||
1000026801|20231231|8|20240614|10|||||||||||||||||||
1000026807|20210423|11|||||||||||||||||||||
1000026808|20211231|18|20220613|21|20221231|21|20231231|28|20240531|33|20241231|28|20250613|27|||||||||
1000026834|20231231|13|20240607|15|20250620|13|||||||||||||||||
1000026829|20210917|7|20211231|10|20220413|10|20221231|16|20230412|16|20231231|22|20240510|21|20241231|33|20250508|44|||||
1000026851|20210302|29|20211231|28|20220225|26|20221231|27|20230228|30|20240226|30|||||||||||
1000026848|20210312|12|20211231|12|20220303|12|20221231|15|20231231|15|20240403|16|||||||||||
1000026860|20210330|13|20210930|13|20220216|10|||||||||||||||||
1000026859|20210623|8|20211231|2|20220615|14|20221231|2|20230612|14|20231231|13|20240611|14|20241231|13|20250605|13|||||
1000026867|20220105|4|||||||||||||||||||||
1000026877|20211231|16|20220331|14|20221231|14|20231231|15|20240416|14|20250409|17|20260413|19|||||||||
1000026887|20210617|12|20211231|12|20220819|11|20221231|11|20230504|10|20241231|11|20250401|11|||||||||
1000026904|20211208|6|20221231|6|20230614|15|20231231|16|20240612|16|20241231|16|20251010|15|||||||||
1000026901|20210310|17|20211231|15|20220302|17|20221231|13|20230227|17|20231231|15|20240202|15|20250219|15|||||||
1000026927|20211231|10|20221231|14|20231231|10|20240610|11|||||||||||||||
1000026929|20211231|42|20220325|41|20231231|61|20240930|60|||||||||||||||
1000026989|20210419|40|20220407|40|20221231|40|20231231|24|20240417|40|20241231|50|20250411|50|20260410|51|||||||
1000025747|20210930|41|||||||||||||||||||||
1000026936|20210325|42|20211231|34|20220331|49|||||||||||||||||
1000026965|20241231|13|20251217|10|||||||||||||||||||
1000026967|20231231|150|20241030|150|||||||||||||||||||
1000027004|20220421|13|||||||||||||||||||||
1000006952|20210625|10|20211231|11|20220622|10|||||||||||||||||
1000020747|20231231|8|20240626|10|20241231|11|20250624|12|20251231|11|20260427|18|||||||||||
1000021064|20210401|16|||||||||||||||||||||
1000012289|20211130|20|20221231|20|||||||||||||||||||
1000013028|20241231|14|20250410|16|||||||||||||||||||
1000011184|20241231|54|20250908|56|||||||||||||||||||
1000009275|20221231|8|20230703|13|||||||||||||||||||
1000018692|20210609|7|20211231|6|20220615|7|20221231|6|20230622|7|20231231|2|20240620|2|||||||||
1000006591|20210205|10|20211231|10|20221231|7|20231231|10|20240424|14|20241231|14|20250418|14|||||||||
1000024283|20210616|23|20211231|21|20220602|23|||||||||||||||||
1000009834|20211230|38|20220530|37|20221231|32|20230727|37|||||||||||||||
1000008312|20210429|18|20251231|23|20260406|23|||||||||||||||||
1000013218|20210520|5|||||||||||||||||||||
1000015581|20211231|100|20221231|100|20231231|92|20240422|92|20241231|92|20250414|84|20251231|80|20260414|80|||||||
1000004733|20210416|28|20211231|20|20220405|20|20221231|25|20230406|28|20231231|21|20240411|23|20241231|31|20250421|36|20251231|31|20260410|36|
1000013016|20210408|29|20211231|25|20220401|25|20221231|32|20230328|36|20231231|41|20240409|40|20241231|37|20250409|26|20251231|15|20260401|15|
1000009837|20251231|500|20260407|527|||||||||||||||||||
1000015133|20210820|50|||||||||||||||||||||
1000018802|20211231|35|20220630|30|20221231|35|20230503|30|20230621|31|20241231|33|20250703|33|||||||||
1000020750|20231231|12|20240813|12|20250708|12|||||||||||||||||
1000010245|20210506|27|20211231|42|20220526|42|20221231|49|20230613|45|20231231|43|20240527|40|20241231|47|20250522|45|20251231|49|20260507|49|
1000008089|20210531|7|20211231|8|20220531|8|20231231|8|20240610|8|||||||||||||
1000007798|20241231|52|20250527|47|||||||||||||||||||
1000021537|20221231|9|20231113|10|||||||||||||||||||
1000011424|20210531|12|20211231|15|20220531|8|20221231|10|20230531|10|20231231|11|20240517|11|20241231|11|20250523|11|20251231|7|20260226|7|
1000004754|20251231|63|20260408|65|||||||||||||||||||
1000021778|20220325|32|20221231|34|20230327|36|20231231|40|20240328|39|20241231|30|20250403|30|20251231|33|20260402|33|||||
1000004762|20211221|27|||||||||||||||||||||
1000004772|20230407|1338|20240418|1105|||||||||||||||||||
1000006597|20251231|36|20260324|37|||||||||||||||||||
1000004770|20211231|13|20220428|15|||||||||||||||||||
1000009842|20210304|31|20211231|37|20220414|35|20221231|34|20230412|35|20231231|37|20240422|40|20241231|46|20250411|48|20251231|64|20260406|64|
1000021779|20210927|6|20211231|6|20220701|7|20221231|6|20230705|6|20231231|6|20240712|6|||||||||
1000008614|20210324|15|20211231|18|20220322|20|20230327|25|20231231|29|20240325|27|20241114|30|20241231|25|20250324|23|||||
1000009281|20210415|16|||||||||||||||||||||
1000009843|20210617|11|20211231|9|20220621|8|20221231|8|20231231|5|20240531|6|||||||||||
1000004777|20211231|7|20220401|8|20221231|4|20230401|5|20231231|4|20240327|4|20240822|4|||||||||
1000009844|20210930|9|20211006|8|||||||||||||||||||
1000020840|20210325|21|20220325|19|20221231|18|20230403|20|20231231|23|20240404|26|20241231|25|20250512|31|20251231|31|20260424|29|||
1000015136|20241231|6|20250617|6|||||||||||||||||||
1000004782|20210311|16|20211231|14|20220331|16|20221231|14|20230331|15|20231231|13|20240331|11|||||||||
1000011026|20211231|40|20220621|40|20231231|40|20240630|40|20250701|41|||||||||||||
1000008877|20211231|26|20221213|33|20221231|34|20230623|38|||||||||||||||
1000008315|20210421|101|||||||||||||||||||||
1000012111|20211231|51|20220524|51|||||||||||||||||||
1000020758|20210203|17|20221115|21|20221231|21|20230515|18|||||||||||||||
1000019183|20210420|45|20211231|47|20220508|46|20220518|46|20230508|47|20231231|44|20240507|44|20241231|46|20250423|47|20251231|46|20260507|45|
1000008615|20210630|31|20211231|9|20220617|9|20221231|10|20230620|10|20231231|11|20240422|11|20241231|10|20250618|11|||||
1000014335|20220617|7|20231231|5|20240612|7|||||||||||||||||
1000021226|20241231|4|20260128|4|||||||||||||||||||
1000016283|20211231|28|20230119|28|||||||||||||||||||
1000011843|20211231|41|20230119|36|20251231|39|20260414|39|||||||||||||||
1000022995|20210506|10|20211231|10|20220509|10|20221231|9|20230426|10|20231231|7|20240814|4|||||||||
1000015586|20211231|12|20220414|12|20221231|10|20230410|10|20241231|11|20250429|12|20251231|12|20260324|12|||||||
1000011846|20211231|30|20220331|32|20231231|32|20240531|35|||||||||||||||
1000007271|20211231|23|20220419|23|||||||||||||||||||
1000004792|20210610|53|20211231|57|20220331|75|20231231|86|20240416|94|20241231|98|20250404|96|20251231|93|20260407|83|||||
1000004544|20210430|194|20211231|168|20220430|159|20221231|154|20230430|163|||||||||||||
1000023392|20241231|9|20250415|9|20260415|9|||||||||||||||||
1000007257|20210426|6|20241231|6|20250625|6|||||||||||||||||
1000020041|20211231|44|20220503|47|20221231|47|20230511|49|20231231|47|20240617|46|20240920|46|||||||||
1000012749|20210531|30|20211231|25|20220531|24|20221231|23|20230531|22|20231231|23|20240527|23|20250527|24|||||||
1000009779|20241231|12|20251231|12|20260122|12|||||||||||||||||
1000023701|20210408|12|||||||||||||||||||||
1000010751|20241231|19|20250502|18|||||||||||||||||||
1000008288|20251231|34|20260325|34|||||||||||||||||||
1000023703|20221231|18|20231120|18|20231231|18|20240620|19|20241231|18|20250613|19|||||||||||
1000009784|20211231|68|20220818|75|||||||||||||||||||
1000009451|20231231|251|20240630|275|20241231|300|20250430|312|||||||||||||||
1000008081|20210430|31|20211231|20|20220331|23|20221231|22|20230331|19|20231231|19|20240429|24|20241231|23|20250425|24|20251231|20|20260427|21|
1000017831|20211231|17|20220930|14|||||||||||||||||||
1000022835|20210630|10|20211231|10|20220630|13|20221231|15|20230630|14|20231231|12|20240630|11|20241231|8|20250430|8|||||
1000013934|20241231|32|20250725|35|||||||||||||||||||
1000020760|20210601|3|20211231|3|20221231|4|20230530|4|20231231|4|20240530|4|20250627|4|||||||||
1000006534|20210623|21|20211231|21|||||||||||||||||||
1000023745|20231231|171|20240409|179|20241231|180|20250331|190|||||||||||||||
1000019664|20220331|6|20251231|10|20260331|10|||||||||||||||||
1000015064|20211231|32|20221231|31|20241231|19|20250331|18|20251231|18|20260408|18|||||||||||
1000010633|20241231|6|20251128|3|||||||||||||||||||
1000006600|20220103|90|20221231|58|20230403|61|20241231|48|20251231|39|20260114|39|20260413|43|||||||||
1000009256|20231231|45|20240327|45|||||||||||||||||||
1000021461|20231231|20|20240703|10|||||||||||||||||||
1000023390|20231231|71|20241010|67|||||||||||||||||||
1000006563|20241231|25|20250417|23|20251231|25|20260427|22|||||||||||||||
1000004588|20211231|10|20230102|10|||||||||||||||||||
1000024044|20241231|48|20250416|49|||||||||||||||||||
1000006966|20210513|14|||||||||||||||||||||
1000012219|20210131|12|20211231|17|20220430|15|||||||||||||||||
1000013006|20241231|74|20250306|75|||||||||||||||||||
1000008599|20210616|21|20211231|19|20220620|19|||||||||||||||||
1000013009|20241231|22|20250331|20|||||||||||||||||||
1000008928|20210531|17|20211231|17|20220531|22|20221231|26|20230531|24|20231231|26|20240531|18|20241231|22|20250531|23|||||
1000007787|20211231|5|20220531|6|20221231|7|20230531|7|20231231|9|20240529|8|20241231|9|20250515|9|||||||
1000004650|20210209|9|20221231|8|20230523|8|20241231|7|20250512|7|||||||||||||
1000014181|20210830|2|||||||||||||||||||||
1000004653|20210903|8|20211231|7|20220621|8|||||||||||||||||
1000013699|20210512|12|20211231|12|20220510|13|||||||||||||||||
