V_BZNO|1_ST_DT|1_ED_DT|1_CRI_GRDNM|2_ST_DT|2_ED_DT|2_CRI_GRDNM|3_ST_DT|3_ED_DT|3_CRI_GRDNM|4_ST_DT|4_ED_DT|4_CRI_GRDNM|5_ST_DT|5_ED_DT|5_CRI_GRDNM|6_ST_DT|6_ED_DT|6_CRI_GRDNM|7_ST_DT|7_ED_DT|7_CRI_GRDNM|
가상_사업자번호|등급적용시작일자 _2020|등급적용종료일자 _2020|CRI등급_2020|등급적용시작일자 _2021|등급적용종료일자 _2021|CRI등급_2021|등급적용시작일자 _2022|등급적용종료일자 _2022|CRI등급_2022|등급적용시작일자 _2023|등급적용종료일자 _2023|CRI등급_2023|등급적용시작일자 _2024|등급적용종료일자 _2024|CRI등급_2024|등급적용시작일자 _2025|등급적용종료일자 _2025|CRI등급_2025|등급적용시작일자 _2026|등급적용종료일자 _2026|CRI등급_2026|
1000022405|20200523|20210615|BBB0|20210615|20220427|BBB0|20220427|20230606|BBB0|20230606|20240525|BBB0|20240525|20250624|BBB-|20250624|20270101|BBB+||||
1000022406|20240224|20240301|BB0|20250101|20251107|CCC+|20251107|20270101|BBB-|||||||||||||
1000022407|20200624|20220101|BB0|20220101|20251202|CCC+|20251202|20260303|B0|20260303|20270101|B+||||||||||
1000022408|20200514|20210831|BB0|20230225|20230621|B+|20250101|20250702|CCC+|20250702|20270101|BB-||||||||||
1000022409|20200514|20210414|B0|20220511|20220813|BB-|20220813|20240101|BB0|||||||||||||
1000022410|20200418|20210421|B+|20210421|20220416|B+|20220416|20230412|B0|20230412|20240413|B0|20240413|20250411|BB-|20250411|20270101|B0||||
1000022411|20210101|20210601|CCC+|20210601|20220514|BB-|20220514|20230524|BB+|20230524|20240509|BBB-|20240509|20250429|BB-|20250429|20270101|BB-||||
1000022412|20220219|20220303|CCC0|20220303|20230627|CCC+|20230627|20240803|BBB+|20240803|20250621|BBB+|20250621|20270101|BBB+|||||||
1000022413|20200414|20210428|BB0|20210428|20220423|BB0|20220423|20230425|BB0|20230425|20240419|B+|20250415|20251103|BB+|20251103|20260411|BBB-|20260411|20280101|BBB0|
1000022414|20210415|20210501|BB0|20210501|20220407|BB-|20220407|20230411|BB0|20230411|20240416|B+|20240416|20250423|B+|20250423|20260503|B0|20260503|20280101|B+|
1000022415|20201205|20210410|BB+|20220421|20220909|B+|20220909|20240101|CCC+|||||||||||||
1000022416|20180101|20240222|CCC+|20240222|20250101|BBB0||||||||||||||||
1000022417|20200520|20220101|BBB-|||||||||||||||||||
1000022418|20200423|20220101|B0|20220101|20240410|CCC+|20240410|20250501|B-|20250501|20260403|B0|20260403|20280101|B-|||||||
1000022419|20160722|20211125|CCC+|20211125|20220609|BB0|20220609|20230621|BB0|20230621|20241107|BB-|20241107|20250612|BB0|20250612|20270101|BB-||||
1000022420|20220101|20220127|CCC0|20220127|20230101|BB0|20240118|20240424|CCC+|20240424|20250410|BB+|20260303|20260416|B-|20260416|20280101|B-||||
1000022421|20200429|20210518|BB-|20220203|20220517|BB+|20220517|20231018|BB0|20240412|20240819|BBB0|20240819|20250405|BBB-|20250405|20260408|B+|20260408|20280101|BBB-|
1000022422|20210618|20211218|B+|20211218|20220303|BB-|20230703|20230903|BBB+|20230903|20240525|A-|20250503|20250624|BB+|20250624|20270101|BB+||||
1000022423|20210515|20211103|B-|20211103|20230101|B0|20230101|20250529|CCC+|20250529|20270101|B-||||||||||
1000022424|20201118|20211117|BBB-|20211117|20220407|BB+|20220407|20230101|BBB-|20230101|20240904|CCC+|20240904|20250101|B+|20250101|20260317|CCC+|20260317|20270101|BB+|
1000022425|20200410|20210430|B-|20230308|20230331|CCC-||||||||||||||||
1000022426|20201216|20211118|BB-|20211118|20220101|BB0|20220101|20250404|CCC+|20250404|20260412|B+|20260412|20280101|B0|||||||
1000022427|20200101|20240905|CCC+|20250101|20250411|CCC+|20250411|20270101|B-|||||||||||||
1000022428|20210101|20210424|CCC+|20210424|20220531|B+|20220531|20240101|BB+|||||||||||||
1000022429|20200814|20210403|BB-|20210403|20220413|B0|20220413|20230526|CCC+|20230526|20240605|B0|20240605|20250403|B0|20250403|20260410|B+|20260410|20280101|B+|
1000022430|20210101|20210415|CCC+|20210415|20220513|BB0|20240101|20240511|CCC+|20240511|20250618|BB-|20250618|20270101|BBB-|||||||
1000022431|20190101|20240430|CCC+|20240430|20260101|BB+||||||||||||||||
1000022432|20140918|20230519|CCC+|20230519|20250101|B0||||||||||||||||
1000022433|20200424|20210427|BB+|20210427|20220611|BB-|20220611|20230606|BB-|20230606|20241212|BB-|20250403|20250411|BB0|20250411|20270101|B+||||
1000022434|20200101|20210402|CCC+|20230323|20230718|BBB-|20240413|20240715|BB0|20260101|20260406|CCC+|20260406|20270101|BB+|||||||
1000022435|20200630|20210508|CCC+|20210508|20220507|CCC+|20220507|20230613|CCC+|20230613|20250101|CCC+||||||||||
1000022437|20200404|20210414|BB+|20210414|20220614|BB+|20240101|20240511|CCC+|20240511|20250512|B+|20250512|20270101|B-|||||||
1000022438|20200821|20210414|BB-|20210414|20220514|B-|20220514|20230728|BB-|20230728|20241112|B+|20241112|20250610|B0|20250610|20260501|B+|20260501|20280101|B-|
1000022439|20210101|20220415|CCC0|20220415|20230613|B-|20230613|20240606|CCC-|20240606|20260101|CC+||||||||||
1000022440|20210101|20210414|CCC+|20210414|20220531|BB-|20220531|20240101|B+|20240101|20250517|CCC+|20250517|20270101|BB-|||||||
1000022441|20200604|20210708|BB0|20210708|20230101|B+|20240517|20240803|B-|20240803|20250828|B0|20250828|20270101|BB0|||||||
1000022442|20200402|20210406|B0|20210406|20220405|B+|20220405|20230405|B+|20230405|20240410|B0|20240410|20250410|B0|20250410|20270101|B+||||
1000022443|20200522|20210604|B0|20210604|20220521|BB-|20220521|20230503|BB-|20230503|20240410|B+|20240410|20250523|B+|20250523|20260504|B+|20260504|20280101|B+|
1000022444|20200821|20210421|BB+|20210421|20220421|BBB0|20220421|20230415|BB+|20230415|20241113|BBB-|20241113|20250521|BBB0|20250521|20260411|BB+|20260411|20280101|BB+|
1000022445|20200609|20220101|BB0|20240604|20240907|BB-|20250403|20250525|BB+|20250525|20270101|BBB-||||||||||
1000022446|20210413|20211202|BB-|20211202|20220218|B+|20220218|20230101|CCC+|20230101|20240106|C+||||||||||
1000022447|20201205|20210515|B+|20230101|20230425|CCC+|20230425|20240303|B0|20250422|20250914|B-|20250914|20270101|B+|||||||
1000022448|20210618|20211218|BB-|20211218|20220329|BB0|20220329|20230419|BB0|20230419|20240426|BB+|20240426|20250416|BB0|20250416|20260425|BB0|20260425|20280101|BB0|
1000022449|20200408|20210410|B0|20210410|20220421|B+|20220421|20230415|B0|20230415|20240619|CCC+|20240619|20250530|B-|20250530|20270101|B-||||
1000022450|20200609|20210617|B+|20220407|20220610|BB-|20220610|20230524|BB-|20230524|20240528|BB0|20240528|20250521|BB0|20250521|20270101|B+||||
1000022451|20200509|20210611|BB0|20210611|20220422|B+|20220422|20230426|BB0|20230426|20240522|BB+|20240522|20250522|BB+|20250522|20270101|B+||||
1000022452|20200409|20210422|CCC+|20210422|20220517|CCC+|20220517|20230429|CCC+|20230429|20240517|CCC+|20240517|20250612|CCC+|20250612|20270101|CCC+||||
1000022453|20200625|20210619|BBB-|20210619|20220531|BBB-|20220531|20230513|BBB-|20230513|20240613|BBB0|20240613|20260101|BB0|||||||
1000022454|20210313|20211231|BBB+|20211231|20220818|BBB+|20220818|20230516|BBB-|20230516|20240416|BB-|20240416|20250402|B+|20250402|20260418|CCC+|20260418|20280101|BB0|
1000022455|20200512|20210416|BB+|20210416|20220603|BB0|20220603|20230523|BB0|20230523|20240625|BBB-|20240625|20250528|BB0|20250528|20270101|BB+||||
1000022456|20200619|20210608|BB0|20210608|20220525|BBB-|20220525|20230415|BB0|20230415|20240613|BBB-|20240613|20250425|BB+|20250425|20260421|BBB-|20260421|20280101|BB+|
1000022458|20200827|20210825|BB-|20210825|20220507|B+|20220507|20230630|B+|20230630|20240710|BB-|20240710|20250410|B0|20250410|20270101|B-||||
1000022459|20200530|20210525|B+|20210525|20220518|BB+|20220518|20230411|BB+|20230411|20240705|BBB+|20240705|20250704|BBB+|20250704|20270101|BBB+||||
1000022460|20200513|20210601|CCC+|20210601|20220419|CCC+|20220419|20230418|CCC+|20230418|20240416|B+|20240416|20250603|B0|20250603|20270101|B+||||
1000022461|20200429|20210423|BB-|20210423|20220525|B+|20220525|20230517|BB-|20230517|20240510|BB0|20240510|20250513|BB-|20250513|20260411|BB-|20260411|20280101|B+|
1000022462|20200625|20210415|BB-|20220518|20220524|BB+|20220524|20230609|BB0|20230609|20240531|BB+|20240531|20260101|CCC+|||||||
1000022463|20210114|20210731|B+|20210731|20220617|BB-|20220617|20230525|BB-|20230525|20240514|BB0|20240514|20250508|B0|20250508|20270101|B+||||
1000022464|20200528|20210521|CCC+|20210521|20220427|B-|20220427|20230525|B0|20230525|20240517|B0|20240517|20250515|B0|20250515|20270101|CCC+||||
1000022465|20210305|20210522|B+|20210522|20220517|BB-|20230503|20231114|B+|20240618|20240711|B0|20250803|20250823|CCC0|20250823|20270101|CCC-||||
1000022466|20210619|20210626|B+|20210626|20230101|CCC+||||||||||||||||
1000022467|20200425|20210604|B+|20210604|20220415|CCC+|20220415|20230520|B0|20230520|20240606|B+|20240606|20250411|B+|20250411|20270101|BB-||||
1000022468|20200403|20210408|CCC+|20210408|20220329|CCC+|20220329|20230315|CCC+|20230315|20240328|CCC+|20240328|20250325|BB0|20250325|20260403|BBB-|20260403|20280101|BB-|
1000022469|20200428|20210422|BB0|20210422|20220413|BB-|20220413|20230408|BB0|20230408|20240419|B0|20240419|20250415|BB0|20250415|20260415|BB0|20260415|20280101|BB-|
1000022470|20200923|20211001|BB+|20211001|20220922|BBB0|20220922|20231007|BB+|20231007|20241003|BBB-|20241003|20250925|BBB-|20250925|20270701|BBB+||||
1000022471|20200407|20210330|BBB+|20210330|20220401|BB-|20220401|20230406|BB0|20230406|20240424|BBB-|20240424|20250411|BBB+|20250411|20260327|BB0|20260327|20280101|BBB0|
1000022472|20200616|20210626|BBB-|20210626|20220408|BB0|20220408|20230421|BBB0|20230421|20240425|BB+|20240425|20250409|BBB-|20250409|20260411|BB0|20260411|20280101|B0|
1000022473|20200605|20210505|B+|20231130|20231216|BB+|20231216|20240416|BBB-|20240416|20250409|BB-|20250409|20260422|BB0|20260422|20280101|BB-||||
1000022474|20210101|20230517|CCC+|20230517|20240510|BBB+|20240510|20250531|B0|20250531|20260509|BB-|20260509|20280101|BB0|||||||
1000022475|20200528|20210408|BB+|20210408|20220420|BB+|20220420|20230624|BB+|20230624|20240615|BBB0|20240615|20250516|BBB-|20250516|20260504|BBB-|20260504|20280101|BBB-|
1000022476|20200428|20210424|BBB-|20210424|20220422|A-|20220422|20230418|A-|20230418|20240414|A-|20240414|20250416|A0|20250416|20260412|BBB+|20260412|20280101|BBB+|
1000022477|20210603|20211118|BB0|20220818|20221218|B0|20221218|20230531|B-|20230531|20240604|B-|20240604|20250523|B-|20250523|20260422|B-|20260422|20280101|BB0|
1000022478|20200505|20210529|BBB+|20210529|20220413|BBB+|20220413|20230512|BBB0|20230512|20241011|BBB+|20241011|20250412|BBB+|20250412|20270101|BBB+||||
1000022479|20200519|20210522|B+|20210522|20220420|B+|20220420|20230427|BBB-|20230427|20250101|BB+||||||||||
1000022480|20150101|20210424|CCC+|20220118|20220714|B-|20240906|20241013|BB0|20241013|20250411|BB+|20250411|20260509|B+|20260509|20280101|BB+||||
1000022481|20210101|20210429|CCC+|20210429|20220803|BB-|20220803|20230101|BB0|20230101|20240911|CCC+|20240911|20250409|BB+|20250409|20270101|BB+||||
1000022482|20220101|20220413|CCC+|20220413|20230414|BB-|20230414|20240328|B-|20240328|20250403|BB-|20250403|20260307|B0|20260307|20280101|B0||||
1000022483|20200707|20210701|B+|20210701|20220531|B+|20220531|20230629|BBB-|20230629|20240628|BBB0|20240628|20250613|BBB+|20250613|20270401|BBB0||||
1000022484|20200415|20210413|BBB+|20210413|20220410|BBB+|20230412|20230618|A0|20230618|20240418|A+|20240418|20250413|BBB-|20250413|20260408|BBB-|20260408|20280101|BBB+|
1000022485|20200613|20210608|B-|20210608|20220413|BB-|20220413|20230524|BB-|20230524|20240419|BB0|20240419|20250521|BB0|20250521|20260501|B0|20260501|20280101|CCC+|
1000022486|20201125|20210819|B+|20230101|20231207|CCC+|20231207|20241011|BB+|20241011|20251115|BB+|20251115|20270101|BB+|||||||
1000022487|20200603|20210429|B+|20230101|20230404|CCC+|20240101|20240510|CCC+|20240510|20250524|BB-|20250524|20260504|B-|20260504|20280101|CCC+||||
1000022488|20200620|20210901|BB+|20210901|20220719|BB0|20220719|20230419|BB0|20230419|20240806|B+|20240806|20250417|B+|20250417|20260411|B+|20260411|20280101|B0|
1000022489|20200930|20210421|B0|20210421|20220416|B0|20220416|20230420|BB0|20230420|20240413|BB0|20240413|20250412|BB+|20250412|20260411|BB-|20260411|20280101|BB-|
1000022490|20200413|20210422|CCC+|20210422|20220420|B-|20220420|20230310|B+|20230310|20240414|BB0|20240414|20250417|BB-|20250417|20260331|BB0|20260331|20280101|BBB0|
1000022491|20210428|20210605|B+|20210605|20220507|BB-|20220507|20230512|B+|20230512|20240423|BBB-|20240423|20250427|BB-|20250427|20260430|BB-|20260430|20280101|B-|
1000022492|20200520|20210430|B0|20230405|20230630|BBB-|20230630|20250101|BBB-|20250101|20260311|CCC+|20260311|20270101|BB-|||||||
1000022493|20200513|20210415|B-|20230304|20230513|B-|20230513|20240504|B-|20240504|20250419|B0|20250419|20260501|B+|20260501|20280101|CCC+||||
1000022494|20200101|20240410|CCC+|20240410|20260101|B-||||||||||||||||
1000022495|20200707|20210401|BB+|20210401|20220412|BBB0|20220412|20230411|BB+|20230411|20240412|BBB-|20240412|20250412|BB+|20250412|20260412|B+|20260412|20280101|B-|
1000022496|20200331|20210414|BB-|20220331|20220407|B+|20220407|20230401|BB-|20230401|20240404|BB0|20240404|20250402|BB0|20250402|20260403|BB+|20260403|20280101|BB-|
1000022497|20200418|20210423|B0|20210423|20220524|B-|20240101|20240515|CCC+|||||||||||||
1000022498|20200417|20210417|B-|20210417|20220608|CCC+|20220608|20230718|CCC+|20230718|20240404|B-|20240404|20250415|B-|20250415|20260421|B0|20260421|20280101|B-|
1000022499|20200101|20220810|CCC+|20220810|20240101|B0|20250118|20251225|BBB-|20251225|20260410|BBB0|20260410|20280101|BBB-|||||||
1000022500|20201223|20211218|BBB0|20211218|20221220|BBB0|20221220|20231120|BBB0|20231120|20241130|BBB0|20241130|20251203|BB+|20251203|20270701|BBB-||||
1000022501|20201120|20210619|BB+|20220629|20220701|BB+|20230628|20230701|BBB-|20230701|20240410|BB+|20250410|20250702|BB+|20250702|20260410|BBB-|20260410|20280101|BB+|
1000022502|20200514|20210505|B+|20220216|20220513|BB-|20220513|20230421|B+|20230421|20240418|B+|20240418|20250415|B+|20250415|20260501|B0|20260501|20280101|B0|
1000022503|20200609|20210819|BB-|20210819|20220824|B+|20220824|20230728|B+|20230728|20240807|BB-|20250617|20251101|BB-|20251101|20260504|BB0|20260504|20280101|BB0|
1000022504|20200410|20210409|B0|20210409|20220420|BB-|20220420|20230412|B+|20230412|20240407|BB0|20250411|20251113|B0|20251113|20260210|CCC+||||
1000022505|20220101|20220715|CCC+|20240131|20240420|CCC+|20240420|20250414|CCC+|20250414|20260412|CCC+|20260412|20280101|CCC+|||||||
1000022506|20200428|20210327|BB-|20210327|20220420|BB-|20220420|20230412|B0|20230412|20240410|B+|20250906|20251126|B0|20251126|20260502|CCC+|20260502|20280101|C+|
1000022507|20190101|20210608|CCC+|20220703|20220709|BBB-|20230103|20230719|BB-|20230719|20240621|BB0|20240621|20250612|BB+|20250612|20260119|CCC0|20260119|20270101|CCC+|
1000022508|20200930|20211209|CC+|20211209|20230101|CCC0|20240419|20241003|BB-|20241003|20251203|CCC+|20251203|20270101|BB-|||||||
1000022509|20200718|20210416|B0|20210416|20221220|BBB-|20221220|20230822|BB-|20230822|20240806|BBB-|20240806|20250620|BB0|20260116|20260501|CCC+|20260501|20280101|CCC-|
1000022510|20201113|20210907|B-|20210907|20220421|B+|20220421|20230409|BB-|20230409|20240912|B0|20240912|20250501|B+|20250501|20260503|B0|20260503|20280101|B-|
1000022511|20200328|20210604|BB0|20210604|20220421|BBB-|20220421|20230613|BB-|20230613|20240418|BB-|20240418|20250416|B+|20250416|20260415|B+|20260415|20280101|B0|
1000022512|20210101|20211203|CCC0|20221103|20221118|CCC+|20230319|20230403|CCC0|20240424|20241021|BB-|20241021|20250109|B+|20250109|20260101|CCC+||||
1000022513|20200331|20210415|BB+|20210415|20220616|CC+|20220616|20230415|CCC+|20230415|20240410|B+|20240410|20250419|BB-|20250419|20260428|B-|20260428|20280101|B0|
1000022514|20200508|20210402|B-|20210402|20220422|B0|20220422|20230718|B0|20241018|20241228|B0|20250611|20250620|CCC0|20250620|20270101|CC+||||
1000022515|20210305|20210619|B-|20210619|20220722|B0|20220722|20230616|B0|20230616|20241022|B0|20260101|20260411|CCC+|20260411|20280101|CCC+||||
1000022516|20200413|20210415|B0|20210415|20220408|B-|20220408|20230412|B+|20230412|20240330|B+|20240330|20250413|BB-|20250413|20260410|B-|20260410|20280101|B0|
1000022517|20200718|20210821|B0|20210821|20220820|BB0|20220820|20230422|B-|20240420|20240702|BB0|20260101|20260314|CCC+|20260314|20270101|B-||||
1000022518|20200411|20210423|BBB0|20210423|20220423|BBB0|20220423|20230416|BBB+|20230416|20240415|BBB0|20240415|20250413|BBB0|20250413|20260413|BBB-|20260413|20280101|BBB0|
1000022519|20230304|20230715|BBB0|20230715|20250101|BB-||||||||||||||||
1000022520|20210101|20210515|CCC+|20210515|20220414|BB0|20220414|20230413|BBB-|20230413|20240418|BB0|20240418|20250425|CCC+|20250425|20270101|BB-||||
1000022521|20200418|20210416|BB-|20210416|20220405|BB0|20220405|20230411|BB+|20230411|20240418|BBB-|20240418|20250408|BB+|20250408|20260417|BB+|20260417|20280101|BBB0|
1000022522|20200815|20210428|BBB0|20220531|20221104|BBB0|20221104|20230321|BBB+|20230321|20240330|BB+|20240330|20250327|BBB-|20250327|20260403|BBB0|20260403|20280101|BBB-|
1000022523|20211002|20211010|CCC0|20211010|20220309|CCC+|20220309|20230523|BB-|20240416|20240629|B0|20240629|20260101|B+|||||||
1000022524|20150313|20211006|CCC+|20211006|20220118|B0|20220118|20230101|B+|20230101|20240906|CCC+|20250101|20250704|CCC+|20250704|20270101|BB+||||
1000022525|20200407|20210603|B+|20210603|20220415|BB-|20220415|20230304|B+|20230304|20240101|CCC+||||||||||
1000022526|20200520|20210311|B-|20210311|20220419|B0|20230422|20231111|B-|20231111|20241112|CCC+||||||||||
1000022527|20200513|20211218|BB+|20220818|20221018|BB0|20231018|20231218|BBB-|20240718|20241017|BB0|20250218|20250523|BB-|20250523|20260504|B+|20260504|20280101|B+|
1000022528|20210513|20210925|CCC+|20210925|20230101|CCC0||||||||||||||||
1000022529|20201105|20210514|BBB0|20210514|20220515|BB0|20240827|20241008|B+|20241008|20250418|B+|20250418|20260503|BB-|20260503|20280101|BB0||||
1000022530|20210619|20210818|B0|20210818|20220414|B+|20220414|20230616|BB0|20240510|20241120|B+|20241120|20260101|CCC+|||||||
1000022531|20200609|20220101|BB-|20231130|20231218|BBB0|20240524|20240531|BB-|20240531|20250508|BB+|20250508|20270101|BB-|||||||
1000022532|20200429|20210602|B-|20210602|20220422|B+|20220422|20230613|B+|20240616|20240618|BB-|20250523|20250705|BB-|20250705|20270101|B+||||
1000022533|20200612|20210424|B+|20210424|20220625|B+|20240101|20240511|CCC+|20240511|20250419|B+|20250419|20260503|B+|20260503|20280101|B+||||
1000022534|20200520|20210422|BB-|20210422|20220421|B+|20220421|20230421|BBB0|20230421|20240428|BBB0|20240428|20250415|BBB+|20250415|20260412|BB0|20260412|20280101|BB-|
1000022535|20200528|20210429|B0|20210429|20220409|BB0|20220409|20230531|BB0|20240113|20240508|BB+|20240508|20250408|BB0|20250408|20260412|BB-|20260412|20280101|BB-|
1000022536|20210428|20210701|BBB-|20221124|20221129|BBB+|20221129|20231028|BBB-|20231028|20241018|BB0|20241018|20251017|BB0|20251017|20270701|BBB0||||
1000022537|20200611|20210612|BBB-|20210612|20220616|BBB0|20220616|20230516|BB+|20230516|20240618|BB+|20240618|20250501|BB+|20250501|20270101|BB-||||
1000022539|20200613|20210605|BB0|20210605|20230101|BBB-||||||||||||||||
1000022540|20210416|20210422|BB-|20210422|20220513|B0|20220513|20230409|B0|20230409|20240511|BB-|20240511|20250516|BB-|20250516|20260424|BB+|20260424|20280101|B+|
1000022541|20200704|20210608|BBB-|20210608|20220726|BBB+|20220726|20230601|BBB+|20230601|20240413|BBB0|20240413|20250426|BBB-|20250426|20270101|BBB-||||
1000022542|20201111|20210527|BB-|20220422|20220528|BB0|20220528|20230409|BB+|20230409|20240417|B+|20240417|20250501|BB+|20250501|20260422|BB+|20260422|20280101|BBB-|
1000022543|20200521|20210602|BB-|20210602|20220416|BB0|20220416|20230602|BBB0|20230602|20240620|BBB-|20240620|20250718|BBB-|20250718|20260101|BBB0||||
1000022544|20200929|20220101|B-|20220101|20231220|CCC+|20231220|20240608|B+|20240608|20260101|B-||||||||||
1000022545|20200613|20210608|BB-|20210608|20220419|BBB-|20220419|20230613|BB0|20230613|20240413|BBB-|20240413|20250613|BB-|20250613|20260411|BB0|20260411|20280101|BB0|
1000022546|20201119|20210421|BB0|20210421|20220430|BBB0|20220430|20230415|BBB0|20230415|20240410|BBB+|20240410|20250409|BBB0|20250409|20260404|BBB0|20260404|20280101|BBB+|
1000022547|20200613|20210608|B+|20220419|20221104|BB0|20221104|20230613|BB+|20230613|20240416|BB0|20240416|20250426|B+|20250426|20270101|BB0||||
1000022548|20220101|20220409|CCC+|20230818|20230823|B+|20230823|20240405|BB-|20240405|20250401|B+|20250401|20260401|B+|20260401|20280101|B+||||
1000022549|20220101|20220622|CCC+|20240101|20240620|CCC+|20260101|20260410|CCC+|20260410|20280101|B-||||||||||
1000022550|20220225|20221203|BB0|20221203|20230101|BB+|20230101|20240910|CCC+|20250101|20250409|CCC+|20250409|20260423|B+|20260423|20280101|B-||||
1000022551|20200408|20210429|BB0|20210429|20220415|B+|20230531|20230621|BB0|20230621|20240822|BB+|20240822|20250412|BB-|20250412|20260501|B+|20260501|20280101|BB0|
